order_detail_id,order_id,product_id,quantity,discount,revenue,profit
1306,148,43,4,0.15,7682.327407391373,1722.1274073913726
1307,1142,159,1,0.22,1625.5895789142692,448.569578914269
1308,850,198,3,0.36,3985.5199747169186,373.99997471691864
1309,367,67,1,0.37,1319.4487059342732,521.2387059342733
1310,850,56,3,0.09,2214.137367025137,756.3173670251371
1311,1090,63,1,0.02,1640.3754583450327,240.93545834503263
1312,1994,15,2,0.12,2188.625947535601,361.745947535601
1313,813,109,4,0.28,9050.865245992476,3607.665245992477
1314,1394,116,2,0.38,2026.788059819111,571.028059819111
1315,175,92,1,0.03,1004.4074838583967,153.71748385839675
1316,1855,138,1,0.01,1350.5003820987124,317.9303820987125
1317,588,166,3,0.35,1984.4057415069442,221.60574150694413
1318,495,47,1,0.3,2160.9654794033786,884.1654794033786
1319,973,57,1,0.4,896.5726133630185,265.9726133630185
1320,1138,50,1,0.16,549.7613240110893,191.92132401108935
1321,1135,71,2,0.17,2551.3943925564527,1110.5143925564525
1322,1785,143,3,0.07,1211.7230665795912,514.2230665795912
1323,1463,146,2,0.05,4561.1865478469235,1241.8865478469233
1324,1739,82,3,0.23,6527.286028859523,2366.9760288595226
1325,1171,116,2,0.15,2778.661049752007,782.861049752007
1326,35,105,1,0.03,587.9446103243481,188.3046103243481
1327,999,88,2,0.35,264.0634795906931,63.863479590693075
1328,1333,2,2,0.08,1479.0065661924327,238.8465661924328
1329,538,104,3,0.3,3365.403148371156,1408.2031483711562
1330,750,84,3,0.11,3753.912414452425,1270.812414452425
1331,1038,43,2,0.33,3027.740801736599,678.7208017365997
1332,374,154,3,0.05,3960.9039111960965,1356.0039111960969
1333,557,71,3,0.3,3227.6676050412957,1404.8676050412953
1334,1452,166,3,0.04,2930.814633610256,327.2946336102559
1335,1752,94,4,0.18,1418.3013684480172,562.2213684480171
1336,233,42,3,0.29,756.8768187500432,230.76681875004317
1337,705,133,4,0.07,1395.9823412743883,350.66234127438844
1338,563,139,4,0.11,640.3705898435592,263.0105898435591
1339,939,65,3,0.35,5195.427669967808,2075.427669967807
1340,887,34,2,0.35,466.1007276246984,134.60072762469838
1341,726,120,3,0.02,5014.980404849637,937.2004048496373
1342,1687,1,1,0.07,2499.041357445203,707.8613574452032
1343,1464,130,2,0.05,1350.6903630084983,303.7903630084984
1344,1526,148,4,0.07,6674.661567114969,2902.58156711497
1345,1299,61,4,0.39,3335.022696839374,1458.6626968393741
1346,1874,149,2,0.22,4323.552651773341,1716.7926517733401
1347,76,88,2,0.19,329.06372072070985,79.58372072070983
1348,439,68,3,0.39,4482.599046559153,1651.589046559153
1349,1756,127,4,0.22,4368.040411384316,489.8804113843158
1350,1884,140,1,0.26,508.2176888179837,190.7576888179837
1351,1980,22,3,0.13,485.8826947877869,162.24269478778683
1352,699,148,2,0.15,3050.248565617056,1326.4485656170561
1353,1313,82,4,0.24,8590.021440577035,3114.981440577034
1354,915,129,2,0.03,1724.3742895746796,579.7742895746795
1355,1564,30,2,0.1,339.1995803931014,47.5995803931014
1356,891,126,2,0.08,3016.77996106005,420.5399610600501
1357,692,97,3,0.01,648.839533063286,191.459533063286
1358,253,24,1,0.21,883.9319830184979,244.82198301849786
1359,1150,14,1,0.22,677.0658781345394,100.64587813453943
1360,1201,36,4,0.15,6395.894901498999,2411.094901498999
1361,1061,197,2,0.11,3009.188220903648,652.4682209036482
1362,410,24,1,0.26,827.9869208021372,229.3269208021372
1363,1635,188,2,0.05,2011.4894942182968,453.4894942182969
1364,1634,95,4,0.21,7701.496419004218,2952.016419004218
1365,127,55,2,0.31,690.472837433852,257.152837433852
1366,1507,24,1,0.07,1040.5781572243075,288.20815722430757
1367,1192,152,2,0.3,452.9857867649049,199.5857867649049
1368,592,182,1,0.3,1455.8015271726508,559.1015271726509
1369,294,26,4,0.02,10825.262488918625,3067.5824889186256
1370,1869,194,2,0.01,1165.6454983522003,500.3654983522003
1371,1662,80,1,0.39,205.9679786572188,76.03797865721879
1372,1367,166,4,0.08,3744.929809613105,418.2098096131048
1373,1020,65,2,0.33,3570.1913219265953,1426.1913219265955
1374,310,75,4,0.22,5559.906813285982,2099.8268132859816
1375,662,179,1,0.11,2157.958116486597,909.2881164865973
1376,528,163,2,0.05,1113.7750239857396,173.27502398573964
1377,540,43,2,0.2,3615.2128975959404,810.4128975959401
1378,419,29,2,0.16,792.8909578438889,147.770957843889
1379,444,165,4,0.28,1419.2376021958892,382.4376021958892
1380,685,81,4,0.36,3911.87827704109,468.6782770410896
1381,1582,186,1,0.32,219.22245302864462,64.86245302864465
1382,840,54,3,0.11,4038.5686380854977,1130.9386380854978
1383,236,39,2,0.35,2161.677771879185,592.5777718791851
1384,1463,42,2,0.33,476.1572474765529,145.17724747655296
1385,214,156,1,0.37,1858.7134774447798,821.7334774447797
1386,85,29,2,0.18,774.0126017047488,144.2526017047488
1387,794,171,4,0.31,4659.362378871432,936.1223788714321
1388,1768,131,4,0.24,6802.894662681548,1868.9746626815474
1389,85,138,2,0.12,2400.889568175489,565.2095681754889
1390,1945,187,2,0.4,1376.5664739287784,374.5664739287784
1391,1513,142,4,0.02,9110.779209498336,2070.459209498337
1392,65,175,2,0.06,3912.1881231398925,860.9481231398925
1393,1670,42,4,0.36,909.6735474178922,277.3535474178923
1394,663,94,3,0.02,1271.2823241576739,503.9423241576738
1395,627,160,3,0.35,2650.637495701274,1078.937495701274
1396,64,32,2,0.29,1240.308397619817,159.688397619817
1397,1367,170,2,0.01,3063.0756900777587,1075.155690077759
1398,939,160,2,0.17,2256.4401245456997,918.4801245456998
1399,1899,26,4,0.3,7732.330349227589,2191.1303492275892
1400,919,115,3,0.23,2683.9090470504284,1117.729047050428
1401,1376,129,3,0.37,1679.9316532454354,564.8316532454352
1402,1182,56,1,0.35,527.1755635774136,180.0755635774136
1403,1613,122,1,0.13,2937.0484128218,1261.4284128217998
1404,491,106,2,0.03,2344.8467977111354,680.3267977111353
1405,1682,130,4,0.38,1763.0063685584612,396.5263685584611
1406,1879,81,2,0.21,2414.3623741112974,289.2623741112975
1407,1487,158,3,0.03,3740.0493486828873,475.02934868288764
1408,1249,120,2,0.33,2285.7393681967733,427.1593681967734
1409,1941,199,2,0.35,2890.4031090970752,1069.1031090970753
1410,313,52,3,0.26,5534.563342130337,1407.5833421303375
1411,615,91,3,0.18,2730.852317736324,519.3123177363236
1412,919,137,3,0.26,2921.0812585659505,874.2412585659504
1413,1883,22,3,0.28,402.1098163760995,134.26981637609944
1414,813,34,1,0.36,229.4649735998515,66.26497359985152
1415,940,110,4,0.38,1563.9579495775472,504.9979495775471
1416,1490,49,4,0.21,2519.968951918255,434.36895191825454
1417,1112,129,3,0.32,1813.259562233168,609.6595622331681
1418,1907,73,4,0.39,5640.336371925474,1994.9763719254738
1419,1327,84,4,0.06,5286.408493760718,1789.6084937607181
1420,680,53,4,0.01,6737.713228903365,1732.2732289033654
1421,435,100,4,0.35,5260.339255726485,1877.7392557264848
1422,682,124,3,0.08,3698.7886137597834,356.42861375978333
1423,1159,168,2,0.02,4536.2952619738335,1833.4552619738336
1424,1074,45,2,0.06,1311.6959014005622,230.69590140056226
1425,1456,196,2,0.15,3267.595470255315,748.1954702553148
1426,340,137,1,0.09,1197.380155538295,358.360155538295
1427,347,105,4,0.12,2133.5721941667066,683.3321941667065
1428,646,150,3,0.39,3301.417541596308,724.7775415963082
1429,1371,146,3,0.28,5185.348917552291,1411.8289175522918
1430,649,106,1,0.28,870.2524197690811,252.49241976908115
1431,245,43,3,0.04,6507.383215672691,1458.743215672692
1432,109,167,2,0.29,2596.4730205718047,1129.6130205718046
1433,1849,134,1,0.3,582.7875414157205,185.18754141572055
1434,1823,48,3,0.26,5822.9064120489,2530.646412048901
1435,533,126,1,0.09,1491.9944372633943,207.98443726339434
1436,1114,7,1,0.17,2354.7947966910037,753.7247966910037
1437,296,197,3,0.34,3347.2992569602375,725.7792569602377
1438,112,16,2,0.27,1976.7610279923774,437.9210279923774
1439,1837,129,3,0.29,1893.256307625808,636.5563076258079
1440,1613,115,4,0.23,3578.5453960672376,1490.3053960672376
1441,1201,37,4,0.18,5340.115397069989,1843.6353970699888
1442,343,165,3,0.3,1034.860751601169,278.8607516011692
1443,1684,125,2,0.03,2648.859123757749,318.9191237577489
1444,101,81,4,0.27,4461.986159749993,534.5861597499928
1445,1782,192,4,0.4,1673.6959389447568,185.69593894475673
1446,629,62,3,0.31,877.2913087069822,82.41130870698234
1447,1628,72,3,0.12,2966.4958256894456,1147.5358256894458
1448,1425,189,3,0.11,4738.95133228103,1433.4913322810303
1449,28,125,1,0.27,996.735649661421,120.00564966142097
1450,937,161,1,0.36,460.1581498407697,95.3581498407697
1451,1986,66,1,0.23,525.7449295278408,229.29492952784082
1452,1561,30,3,0.21,446.6127808509168,62.67278085091684
1453,58,20,2,0.06,3786.009952048813,1332.609952048813
1454,1522,188,4,0.29,3006.64745451577,677.8474545157701
1455,297,82,1,0.28,2034.478762241929,737.758762241929
1456,134,107,2,0.39,3303.9890639474124,915.2290639474126
1457,1355,152,3,0.12,854.2017693281065,376.3617693281064
1458,249,132,1,0.3,215.1422259900146,30.342225990014597
1459,1021,37,3,0.17,4053.9290666781317,1399.5890666781315
1460,550,132,2,0.22,479.459817920604,67.61981792060396
1461,902,77,1,0.33,719.3312020899332,316.66120208993317
1462,1965,89,1,0.09,2149.079128077834,334.5391280778341
1463,1099,146,1,0.14,2064.5370690254495,562.1170690254495
1464,1678,88,1,0.31,140.1567699365986,33.89676993659863
1465,834,194,2,0.23,906.6131653850447,389.1731653850447
1466,1192,176,1,0.04,2284.2597197722384,720.4197197722388
1467,771,33,4,0.17,4281.989254411287,1742.1892544112877
1468,1527,58,4,0.23,2919.5076197261765,387.7476197261765
1469,1909,28,3,0.36,938.5089996612753,408.5889996612753
1470,1379,35,1,0.08,2549.7325666161805,1085.0925666161806
1471,1249,125,4,0.32,3713.8643384644724,447.14433846447264
1472,1688,138,4,0.05,5183.738840378896,1220.3388403788965
1473,1555,65,4,0.1,9591.558775325182,3831.5587753251825
1474,146,42,2,0.1,639.6142130282055,195.0142130282055
1475,1984,85,1,0.35,2066.870223348438,918.3202233484377
1476,1265,137,2,0.08,2421.0763584510582,724.596358451058
1477,1908,188,2,0.31,1460.976580011184,329.37658001118405
1478,893,111,4,0.18,6034.667651896255,2174.107651896255
1479,344,15,4,0.4,2984.4899284576377,493.28992845763764
1480,1773,185,3,0.34,6234.751169977198,2571.7511699771976
1481,1059,69,1,0.3,1171.049427471285,371.6494274712852
1482,702,105,1,0.35,393.98350176373845,126.18350176373842
1483,1,150,4,0.25,5412.159904256243,1188.159904256243
1484,153,64,4,0.34,1840.2777027274417,446.35770272744185
1485,429,41,1,0.1,847.1400341629841,137.94003416298406
1486,1969,71,3,0.04,4426.515572628063,1926.6755726280624
1487,508,56,4,0.25,2433.117985741909,831.1179857419088
1488,1150,151,3,0.17,3008.115166859193,1018.6051668591929
1489,491,25,2,0.17,4420.201608721461,1724.3616087214605
1490,1506,105,4,0.21,1915.3659470360208,613.4459470360206
1491,345,134,2,0.14,1431.9922446214848,455.0322446214848
1492,1936,119,4,0.25,3650.3516722573495,332.3516722573497
1493,1762,162,2,0.01,4134.953997766138,1675.793997766138
1494,221,191,4,0.39,2587.216596847931,1062.216596847931
1495,1939,9,3,0.37,3649.7194311711155,1130.3494311711156
1496,1943,60,3,0.37,272.7544468075255,25.164446807525486
1497,723,125,3,0.15,3481.747817310443,419.1978173104431
1498,1049,49,2,0.21,1259.9844759591274,217.18447595912727
1499,528,51,3,0.38,5039.260598455552,1520.1405984555515
1500,1206,188,2,0.36,1355.1087118944317,305.5087118944316
1501,1523,70,4,0.32,369.3791466361149,51.13914663611493
1502,841,37,2,0.16,2735.1810570358475,944.3010570358477
1503,1665,31,4,0.23,5565.37071231085,2171.21071231085
1504,1066,169,1,0.32,2096.861951084085,834.1019510840849
1505,1939,62,1,0.11,377.19288152135954,35.43288152135956
1506,481,93,1,0.25,1654.3985516428188,468.6485516428189
1507,930,186,2,0.33,431.9971868505644,127.81718685056445
1508,1872,14,1,0.28,624.9838875088057,92.90388750880561
1509,1772,164,1,0.19,1518.657818967151,178.10781896715076
1510,872,164,1,0.23,1443.6623711169211,169.31237111692107
1511,1463,79,4,0.4,4605.826771248408,1639.4267712484075
1512,1426,8,3,0.24,1847.281030849206,741.481030849206
1513,1570,154,2,0.31,1917.911367526531,656.5913675265311
1514,345,36,1,0.29,1335.6133470777322,503.49334707773215
1515,1917,48,4,0.28,7554.040750766141,3283.000750766141
1516,45,85,3,0.29,6772.97473189565,3009.2647318956497
1517,1670,28,3,0.18,1202.464655816009,523.5046558160091
1518,21,196,3,0.19,4670.739407482598,1069.4794074825973
1519,1658,190,4,0.19,4881.308835493985,565.6288354939843
1520,1094,51,1,0.01,2682.1870927263417,809.1070927263419
1521,1888,104,3,0.1,4326.94690504863,1810.5469050486295
1522,873,170,4,0.06,5816.749795299178,2041.7097952991785
1523,48,101,4,0.35,5334.955976934618,1398.5559769346175
1524,1515,29,2,0.11,840.0868481917396,156.56684819173955
1525,551,127,4,0.06,5264.048700899047,590.3687008990472
1526,287,82,3,0.05,8053.145100540969,2920.295100540969
1527,1002,10,3,0.28,1422.1247234820457,182.28472348204588
1528,1034,106,4,0.0,4834.735665383784,1402.7356653837842
1529,542,167,3,0.19,4443.2601690066795,1933.0701690066799
1530,756,1,4,0.05,10211.136729345992,2892.336729345992
1531,274,39,3,0.34,3292.4015294775277,902.5415294775279
1532,956,21,2,0.38,1368.081662564975,421.9616625649751
1533,600,65,1,0.38,1651.8795668615592,659.8795668615592
1534,1780,15,2,0.18,2039.4014511127193,337.0814511127191
1535,381,132,2,0.26,454.8721349503166,64.15213495031658
1536,1353,188,1,0.24,804.5957976873187,181.39579768731878
1537,479,61,3,0.14,3526.3764581334367,1542.3564581334367
1538,15,148,1,0.18,1471.2963669446979,639.8163669446977
1539,516,138,4,0.03,5292.870184386873,1246.0301843868733
1540,191,87,1,0.32,996.6059685956758,300.28596859567585
1541,1192,105,2,0.1,1091.0312356534296,349.4312356534295
1542,1545,34,1,0.18,294.00199742480976,84.90199742480975
1543,621,124,3,0.19,3256.5421490711137,313.8121490711136
1544,1161,110,2,0.22,983.7800005407152,317.66000054071515
1545,154,176,4,0.33,6376.891717697499,2011.1717176974996
1546,1412,33,3,0.28,2785.87252696638,1133.47252696638
1547,1233,98,2,0.27,3421.745090654831,1087.205090654831
1548,272,61,4,0.21,4319.1277549231245,1889.087754923124
1549,143,10,3,0.04,1896.166297976061,243.04629797606117
1550,1635,182,4,0.16,6987.8473304287245,2683.687330428724
1551,1913,84,1,0.38,871.6950175882035,295.0950175882035
1552,1844,65,1,0.4,1598.5931292208636,638.5931292208637
1553,1093,77,4,0.29,3049.1053939334483,1342.2653939334482
1554,247,1,1,0.09,2445.298532553909,692.6385325539086
1555,1285,133,4,0.04,1441.0140297025946,361.9740297025945
1556,788,80,3,0.17,840.7545358302865,310.38453583028655
1557,79,15,2,0.34,1641.4694606517005,271.3094606517007
1558,1682,28,4,0.29,1388.2112286656363,604.3712286656364
1559,623,23,2,0.35,2857.058569449401,1163.1585694494008
1560,1794,109,2,0.25,4713.992315621082,1878.9923156210818
1561,1629,107,4,0.05,10291.11347786899,2850.71347786899
1562,525,145,1,0.05,274.9778044679165,41.27780446791647
1563,772,113,3,0.02,5862.737131317646,1858.4571313176461
1564,938,98,2,0.23,3609.237972334548,1146.777972334548
1565,1645,141,3,0.1,3568.904823751093,1209.1048237510925
1566,1354,142,2,0.29,3300.333285073377,750.0132850733771
1567,1213,139,4,0.27,525.2477871750541,215.7277871750541
1568,1119,28,1,0.13,425.26189047151536,185.14189047151538
1569,617,42,3,0.07,991.4020301937185,302.2720301937185
1570,1032,99,2,0.04,5727.214553102245,2035.0545531022456
1571,67,61,4,0.29,3881.747729108124,1697.787729108124
1572,1520,123,4,0.18,734.9136998572578,95.31369985725776
1573,191,64,2,0.13,1212.9103040703594,294.19030407035945
1574,1390,31,2,0.34,2385.1588767046496,930.5188767046499
1575,768,81,2,0.24,2322.677726993147,278.2777269931469
1576,521,10,1,0.21,520.1289497920446,66.66894979204456
1577,990,8,2,0.3,1134.2953698196877,455.29536981968783
1578,1141,149,2,0.33,3713.8208675488945,1474.6808675488946
1579,267,59,1,0.27,1214.3855888778844,162.45558887788434
1580,1635,178,4,0.18,8766.737781642081,3889.37778164208
1581,485,197,2,0.15,2873.9438064810124,623.1438064810122
1582,1533,198,3,0.31,4296.888722741677,403.2187227416779
1583,1322,30,4,0.21,595.4837078012225,83.56370780122245
1584,1933,145,3,0.28,625.2126922638943,93.85269226389428
1585,1188,20,2,0.36,2577.7089035225963,907.3089035225962
1586,376,48,1,0.37,1652.4464142300935,718.1564142300934
1587,653,130,1,0.11,632.6918016197703,142.30180161977032
1588,1292,37,1,0.08,1497.837245519631,517.117245519631
1589,549,129,2,0.1,1599.9349078527955,537.9349078527954
1590,1098,132,2,0.3,430.2844519800292,60.684451980029195
1591,1532,100,3,0.15,5159.178885424052,1841.6288854240522
1592,73,54,1,0.07,1406.6924469736002,393.92244697360036
1593,308,122,2,0.04,6481.762014503282,2783.8420145032824
1594,199,25,4,0.13,9266.446745994388,3614.926745994387
1595,1154,131,2,0.05,4251.8091641759665,1168.1091641759672
1596,1782,9,2,0.06,3630.408746350104,1124.3687463501044
1597,1848,34,4,0.27,1046.9339420493225,302.3339420493225
1598,572,43,1,0.01,2236.912980387488,501.44298038748786
1599,791,74,4,0.05,8046.347883175077,3113.9478831750775
1600,1639,94,1,0.34,285.3899095047839,113.12990950478391
1601,1832,22,4,0.34,491.46755334856596,164.10755334856597
1602,1856,70,3,0.13,354.44101938244853,49.07101938244852
1603,1511,130,1,0.04,682.4540781516623,153.49407815166236
1604,1877,94,2,0.28,622.6688934649831,246.8288934649831
1605,1175,194,3,0.14,1518.871406943776,651.9914069437762
1606,1693,32,1,0.02,855.9874856812821,110.20748568128217
1607,1230,106,1,0.06,1136.1628813651892,329.6428813651893
1608,179,144,1,0.05,1298.59027602463,150.99027602463008
1609,197,1,4,0.24,8168.909383476794,2313.8693834767937
1610,735,72,1,0.36,719.1505031974415,278.19050319744144
1611,89,176,2,0.32,3236.034603010671,1020.5946030106714
1612,799,50,1,0.22,510.4926580102973,178.21265801029728
1613,1458,141,2,0.17,2194.215558306227,743.3755583062272
1614,788,15,2,0.25,1865.3062052860237,308.30620528602356
1615,748,53,2,0.18,2790.3660846973535,717.4060846973534
1616,1207,172,3,0.1,4644.626221389617,1469.426221389617
1617,209,8,2,0.27,1182.908028526246,474.80802852624595
1618,493,74,4,0.35,5505.395920067159,2130.5959200671587
1619,1154,46,1,0.15,1702.7522353909883,694.6522353909883
1620,665,69,4,0.34,4416.5292693202755,1401.6492693202756
1621,1037,114,3,0.17,4708.937759421227,1342.4577594212274
1622,1658,147,1,0.16,1499.7426026705896,236.38260267058965
1623,871,166,2,0.01,2014.935060607051,225.01506060705097
1624,732,123,1,0.28,161.32251948086144,20.922519480861457
1625,1130,139,3,0.32,366.95393350585965,150.7139335058597
1626,1399,117,3,0.27,5398.918331362875,1605.8383313628747
1627,1606,43,4,0.06,8495.750309350458,1904.4703093504588
1628,1731,20,1,0.04,1933.281677641947,680.4816776419472
1629,698,148,1,0.23,1381.5831738383138,600.8031738383137
1630,1123,21,1,0.16,926.7649972214347,285.8449972214347
1631,594,82,4,0.17,9381.20762589334,3401.8876258933396
1632,1611,57,3,0.39,2734.5464707572064,811.2164707572065
1633,886,178,2,0.29,3795.3559908328516,1683.8159908328514
1634,852,74,1,0.16,1778.6663741755435,688.3463741755435
